sl_no,branch,sem,code,course_name,reg_no,name,credits
5048,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149112,Pavithra P,3
5049,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149112,Pavithra P,3
5050,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149112,Pavithra P,3
5051,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149112,Pavithra P,3
5052,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149112,Pavithra P,3
5053,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149112,Pavithra P,3
5054,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149113,Chandran N,3
5055,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149113,Chandran N,3
5056,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149113,Chandran N,3
5057,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149113,Chandran N,3
5058,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149113,Chandran N,3
5059,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149113,Chandran N,3
5060,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149113,Chandran N,3
5061,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149113,Chandran N,3
5062,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149113,Chandran N,3
5063,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149114,Deepak R,3
5064,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149114,Deepak R,3
5065,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149114,Deepak R,3
5066,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149114,Deepak R,3
5067,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149114,Deepak R,3
5068,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149114,Deepak R,3
5069,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149114,Deepak R,3
5070,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149114,Deepak R,3
5071,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149114,Deepak R,3
5072,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149115,Naveen A,3
5073,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149115,Naveen A,3
5074,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149115,Naveen A,3
5075,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149115,Naveen A,3
5076,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149115,Naveen A,3
5077,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149115,Naveen A,3
5078,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149115,Naveen A,3
5079,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149115,Naveen A,3
5080,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149115,Naveen A,3
5081,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149116,Manoj T,3
5082,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149116,Manoj T,3
5083,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149116,Manoj T,3
5084,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149116,Manoj T,3
5085,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149116,Manoj T,3
5086,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149116,Manoj T,3
5087,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149116,Manoj T,3
5088,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149116,Manoj T,3
5089,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149116,Manoj T,3
5090,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149117,Chandran N,3
5091,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149117,Chandran N,3
5092,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149117,Chandran N,3
5093,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149117,Chandran N,3
5094,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149117,Chandran N,3
5095,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149117,Chandran N,3
5096,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149117,Chandran N,3
5097,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149117,Chandran N,3
5098,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149117,Chandran N,3
5099,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149118,Karthik P,3
5100,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149118,Karthik P,3
5101,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149118,Karthik P,3
5102,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149118,Karthik P,3
5103,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149118,Karthik P,3
5104,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149118,Karthik P,3
5105,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149118,Karthik P,3
5106,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149118,Karthik P,3
5107,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149118,Karthik P,3
5108,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149119,Ishwarya P,3
5109,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149119,Ishwarya P,3
5110,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149119,Ishwarya P,3
5111,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149119,Ishwarya P,3
5112,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149119,Ishwarya P,3
5113,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149119,Ishwarya P,3
5114,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149119,Ishwarya P,3
5115,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149119,Ishwarya P,3
5116,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149119,Ishwarya P,3
5117,CSY,5,U23SY402,U23SY402 - System Security & Cyber Forensics (Sem 5),722823149120,Gokul K,3
5118,CSY,5,U23SY484,U23SY484 - System Security & Cyber Forensics (Sem 5),722823149120,Gokul K,3
5119,CSY,5,U23CS584,U23CS584 - Computer Science & Software Systems (Sem 5),722823149120,Gokul K,3
5120,CSY,5,U23CS591,U23CS591 - Computer Science & Software Systems (Sem 5),722823149120,Gokul K,3
5121,CSY,5,U23CC583,U23CC583 - Cloud Computing & Cyber Security (Sem 5),722823149120,Gokul K,3
5122,CSY,5,U23IT593,U23IT593 - Information Technology & Cloud Systems (Sem 5),722823149120,Gokul K,3
5123,CSY,5,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 5),722823149120,Gokul K,3
5124,CSY,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823149120,Gokul K,3
5125,CSY,5,U23SY491,U23SY491 - System Security & Cyber Forensics (Sem 5),722823149120,Gokul K,3
5126,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205101,Pavithra B,3
5127,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205101,Pavithra B,3
5128,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205101,Pavithra B,3
5129,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205101,Pavithra B,3
5130,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205101,Pavithra B,3
5131,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205101,Pavithra B,3
5132,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205102,Bhavana M,3
5133,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205102,Bhavana M,3
5134,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205102,Bhavana M,3
5135,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205102,Bhavana M,3
5136,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205102,Bhavana M,3
5137,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205102,Bhavana M,3
5138,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205103,Lakshmi V,3
5139,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205103,Lakshmi V,3
5140,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205103,Lakshmi V,3
5141,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205103,Lakshmi V,3
5142,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205103,Lakshmi V,3
5143,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205103,Lakshmi V,3
5144,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205104,Chandran K,3
5145,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205104,Chandran K,3
5146,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205104,Chandran K,3
5147,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205104,Chandran K,3
5148,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205104,Chandran K,3
5149,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205104,Chandran K,3
5150,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205105,Yash A,3
5151,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205105,Yash A,3
5152,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205105,Yash A,3
5153,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205105,Yash A,3
5154,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205105,Yash A,3
5155,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205105,Yash A,3
5156,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205106,Sanjay N,3
5157,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205106,Sanjay N,3
5158,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205106,Sanjay N,3
5159,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205106,Sanjay N,3
5160,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205106,Sanjay N,3
5161,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205106,Sanjay N,3
5162,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205107,Pavithra A,3
5163,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205107,Pavithra A,3
5164,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205107,Pavithra A,3
5165,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205107,Pavithra A,3
5166,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205107,Pavithra A,3
5167,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205107,Pavithra A,3
5168,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205108,Swetha M,3
5169,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205108,Swetha M,3
5170,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205108,Swetha M,3
5171,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205108,Swetha M,3
5172,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205108,Swetha M,3
5173,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205108,Swetha M,3
5174,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205109,Pavithra A,3
5175,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205109,Pavithra A,3
5176,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205109,Pavithra A,3
5177,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205109,Pavithra A,3
5178,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205109,Pavithra A,3
5179,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205109,Pavithra A,3
5180,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205110,Harini P,3
5181,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205110,Harini P,3
5182,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205110,Harini P,3
5183,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205110,Harini P,3
5184,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205110,Harini P,3
5185,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205110,Harini P,3
5186,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205111,Yash B,3
5187,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205111,Yash B,3
5188,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205111,Yash B,3
5189,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205111,Yash B,3
5190,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205111,Yash B,3
5191,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205111,Yash B,3
5192,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205112,Sanjay S,3
5193,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205112,Sanjay S,3
5194,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205112,Sanjay S,3
5195,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205112,Sanjay S,3
5196,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205112,Sanjay S,3
5197,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205112,Sanjay S,3
5198,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205113,Bhavana B,3
5199,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205113,Bhavana B,3
5200,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205113,Bhavana B,3
5201,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205113,Bhavana B,3
5202,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205113,Bhavana B,3
5203,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205113,Bhavana B,3
5204,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205114,Deepak P,3
5205,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205114,Deepak P,3
5206,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205114,Deepak P,3
5207,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205114,Deepak P,3
5208,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205114,Deepak P,3
5209,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205114,Deepak P,3
5210,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205115,Chandran T,3
5211,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205115,Chandran T,3
5212,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205115,Chandran T,3
5213,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205115,Chandran T,3
5214,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205115,Chandran T,3
5215,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205115,Chandran T,3
5216,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205116,Gokul M,3
5217,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205116,Gokul M,3
5218,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205116,Gokul M,3
5219,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205116,Gokul M,3
5220,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205116,Gokul M,3
5221,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205116,Gokul M,3
5222,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205117,Ishwarya B,3
5223,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205117,Ishwarya B,3
5224,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205117,Ishwarya B,3
5225,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205117,Ishwarya B,3
5226,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205117,Ishwarya B,3
5227,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205117,Ishwarya B,3
5228,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205118,Pavithra T,3
5229,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205118,Pavithra T,3
5230,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205118,Pavithra T,3
5231,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205118,Pavithra T,3
5232,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205118,Pavithra T,3
5233,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205118,Pavithra T,3
5234,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205119,Sanjay A,3
5235,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205119,Sanjay A,3
5236,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205119,Sanjay A,3
5237,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205119,Sanjay A,3
5238,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205119,Sanjay A,3
5239,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205119,Sanjay A,3
5240,IT,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824205120,Gokul P,3
5241,IT,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824205120,Gokul P,3
5242,IT,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824205120,Gokul P,3
5243,IT,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824205120,Gokul P,3
5244,IT,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824205120,Gokul P,3
5245,IT,3,U23IT481,U23IT481 - Information Technology & Cloud Systems (Sem 3),722824205120,Gokul P,3
5246,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205101,Lakshmi V,3
5247,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205101,Lakshmi V,3
5248,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205101,Lakshmi V,3
5249,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205101,Lakshmi V,3
5250,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205101,Lakshmi V,3
5251,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205101,Lakshmi V,3
5252,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205102,Manoj N,3
5253,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205102,Manoj N,3
5254,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205102,Manoj N,3
5255,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205102,Manoj N,3
5256,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205102,Manoj N,3
5257,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205102,Manoj N,3
5258,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205103,Kavya A,3
5259,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205103,Kavya A,3
5260,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205103,Kavya A,3
5261,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205103,Kavya A,3
5262,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205103,Kavya A,3
5263,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205103,Kavya A,3
5264,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205104,Bhavana P,3
5265,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205104,Bhavana P,3
5266,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205104,Bhavana P,3
5267,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205104,Bhavana P,3
5268,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205104,Bhavana P,3
5269,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205104,Bhavana P,3
5270,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205105,Chandran P,3
5271,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205105,Chandran P,3
5272,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205105,Chandran P,3
5273,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205105,Chandran P,3
5274,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205105,Chandran P,3
5275,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205105,Chandran P,3
5276,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205106,Deepak T,3
5277,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205106,Deepak T,3
5278,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205106,Deepak T,3
5279,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205106,Deepak T,3
5280,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205106,Deepak T,3
5281,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205106,Deepak T,3
5282,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205107,Manoj V,3
5283,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205107,Manoj V,3
5284,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205107,Manoj V,3
5285,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205107,Manoj V,3
5286,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205107,Manoj V,3
5287,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205107,Manoj V,3
5288,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205108,Jayant A,3
5289,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205108,Jayant A,3
5290,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205108,Jayant A,3
5291,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205108,Jayant A,3
5292,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205108,Jayant A,3
5293,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205108,Jayant A,3
5294,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205109,Elango P,3
5295,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205109,Elango P,3
5296,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205109,Elango P,3
5297,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205109,Elango P,3
5298,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205109,Elango P,3
5299,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205109,Elango P,3
5300,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205110,Chandran A,3
5301,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205110,Chandran A,3
5302,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205110,Chandran A,3
5303,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205110,Chandran A,3
5304,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205110,Chandran A,3
5305,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205110,Chandran A,3
5306,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205111,Elango P,3
5307,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205111,Elango P,3
5308,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205111,Elango P,3
