name,reg_no,course_code,course_name,semester,branch,section,difficulty
Usha Pandian,24CV066,CV803,Elective III,8,CIVIL,A,medium
Harini Arumugam,24CV067,CV801,Project Phase II,8,CIVIL,A,easy
Harini Arumugam,24CV067,CV802,Professional Ethics,8,CIVIL,A,easy
Harini Arumugam,24CV067,CV803,Elective III,8,CIVIL,A,medium
Vaishnavi Reddy,24CV068,CV801,Project Phase II,8,CIVIL,A,easy
Vaishnavi Reddy,24CV068,CV802,Professional Ethics,8,CIVIL,A,easy
Vaishnavi Reddy,24CV068,CV803,Elective III,8,CIVIL,A,medium
Raja Arumugam,24CV069,CV801,Project Phase II,8,CIVIL,A,easy
Raja Arumugam,24CV069,CV802,Professional Ethics,8,CIVIL,A,easy
Raja Arumugam,24CV069,CV803,Elective III,8,CIVIL,A,medium
Gokul Gopal,24CV070,CV801,Project Phase II,8,CIVIL,A,easy
Gokul Gopal,24CV070,CV802,Professional Ethics,8,CIVIL,A,easy
Gokul Gopal,24CV070,CV803,Elective III,8,CIVIL,A,medium
Pranav Murugan,24CV071,CV801,Project Phase II,8,CIVIL,A,easy
Pranav Murugan,24CV071,CV802,Professional Ethics,8,CIVIL,A,easy
Pranav Murugan,24CV071,CV803,Elective III,8,CIVIL,A,medium
Vinay Venkatesh,24CS002,MA101,Engineering Mathematics I,1,CSE,A,medium
Kishore Venkatesh,24CS003,CS101,Problem Solving & C,1,CSE,A,hard
Nithya Iyer,24CS018,PH101,Engineering Physics,1,CSE,A,easy
Kumar Sundar,24CS045,CS102,Digital Fundamentals,1,CSE,A,medium
Venkat Rajan,24CS046,PH101,Engineering Physics,1,CSE,A,easy
Keerthana Kumar,24CS048,EN101,English Communication,1,CSE,A,easy
Hema Pandian,24CS056,PH101,Engineering Physics,1,CSE,A,easy
Raja Pandian,24CS066,CS101,Problem Solving & C,1,CSE,A,hard
Pavithra Anand,24CS076,CS102,Digital Fundamentals,1,CSE,B,medium
Tamil Arumugam,24CS077,CS101,Problem Solving & C,1,CSE,B,hard
Vishal Arumugam,24CS082,CS101,Problem Solving & C,1,CSE,B,hard
Venkat Venkatesh,24CS085,EN101,English Communication,1,CSE,B,easy
Arun Nair,24CS088,EN101,English Communication,1,CSE,B,easy
Arjun Raghavan,24CS096,PH101,Engineering Physics,1,CSE,B,easy
Meena Muthukumar,24CS097,PH101,Engineering Physics,1,CSE,B,easy
Vaishnavi Arumugam,24CS156,MA101,Engineering Mathematics I,1,CSE,C,medium
Deepika Nair,24CS168,EN101,English Communication,1,CSE,C,easy
Pranav Kumar,24CS184,CS102,Digital Fundamentals,1,CSE,C,medium
Rahul Balasubramanian,24CS186,PH101,Engineering Physics,1,CSE,C,easy
Anjali Pandian,24CS195,CS101,Problem Solving & C,1,CSE,C,hard
Arun Selvam,24CS199,CS102,Digital Fundamentals,1,CSE,C,medium
Yamini Raghavan,24CS201,CS101,Problem Solving & C,1,CSE,C,hard
Logesh Selvam,24CS207,MA101,Engineering Mathematics I,1,CSE,C,medium
Kavya Palaniswamy,24CS215,EN101,English Communication,1,CSE,C,easy
Rahul Muthukumar,24CS217,CS101,Problem Solving & C,1,CSE,C,hard
Usha Gopal,24CS014,CS202,Object Oriented Programming,2,CSE,A,hard
Ravi Duraisamy,24CS021,CS202,Object Oriented Programming,2,CSE,A,hard
Usha Menon,24CS039,MA102,Engineering Mathematics II,2,CSE,A,medium
Kavya Gopal,24CS044,MA102,Engineering Mathematics II,2,CSE,A,medium
Naveen Gopal,24CS064,EC201,Electronic Circuits,2,CSE,A,medium
Vijay Menon,24CS073,CS202,Object Oriented Programming,2,CSE,A,hard
Saranya Kumar,24CS082,CS202,Object Oriented Programming,2,CSE,B,hard
Ananya Reddy,24CS090,CS201,Data Structures,2,CSE,B,hard
Ragul Rajan,24CS091,CS202,Object Oriented Programming,2,CSE,B,hard
Deepika Duraisamy,24CS102,EN102,Technical Writing,2,CSE,B,easy
Tamilarasi Selvam,24CS107,MA102,Engineering Mathematics II,2,CSE,B,medium
Balaji Patel,24CS114,MA102,Engineering Mathematics II,2,CSE,B,medium
Ganesh Selvam,24CS115,CS202,Object Oriented Programming,2,CSE,B,hard
Karthik Venkatesh,24CS116,EN102,Technical Writing,2,CSE,B,easy
Aryan Sundar,24CS140,EC201,Electronic Circuits,2,CSE,B,medium
Arjun Selvam,24CS158,MA102,Engineering Mathematics II,2,CSE,C,medium
Vaishnavi Natarajan,24CS166,CS202,Object Oriented Programming,2,CSE,C,hard
Raja Balasubramanian,24CS181,EN102,Technical Writing,2,CSE,C,easy
Shruti Anand,24CS191,CS201,Data Structures,2,CSE,C,hard
Kavya Reddy,24CS211,MA102,Engineering Mathematics II,2,CSE,C,medium
Sindhu Thangavel,24CS009,MA301,Discrete Mathematics,3,CSE,A,hard
Venkat Pandian,24CS022,CS303,Computer Organization,3,CSE,A,medium
Saranya Venkatesh,24CS023,CS304,Operating Systems,3,CSE,A,hard
Ramya Selvam,24CS025,CS302,Database Management Systems,3,CSE,A,medium
Fathima Venkatesh,24CS029,CS303,Computer Organization,3,CSE,A,medium
Sneha Srinivasan,24CS032,CS301,Design & Analysis of Algorithms,3,CSE,A,hard
Sathish Reddy,24CS034,CS304,Operating Systems,3,CSE,A,hard
Sindhu Pandian,24CS056,CS302,Database Management Systems,3,CSE,A,medium
Anjali Reddy,24CS062,CS302,Database Management Systems,3,CSE,A,medium
Rohit Arumugam,24CS131,CS303,Computer Organization,3,CSE,B,medium
Vaishnavi Subramaniam,24CS138,MA301,Discrete Mathematics,3,CSE,B,hard
Logesh Krishnan,24CS140,CS304,Operating Systems,3,CSE,B,hard
Vaishnavi Natarajan,24CS146,MA301,Discrete Mathematics,3,CSE,B,hard
Ishaan Pillai,24CS163,CS302,Database Management Systems,3,CSE,C,medium
Keerthana Krishnan,24CS180,MA301,Discrete Mathematics,3,CSE,C,hard
Pooja Iyer,24CS186,CS304,Operating Systems,3,CSE,C,hard
Ramya Duraisamy,24CS200,CS302,Database Management Systems,3,CSE,C,medium
Rohit Chandrasekaran,24CS019,CS403,Theory of Computation,4,CSE,A,hard
Tamil Murugan,24CS028,MA401,Probability & Statistics,4,CSE,A,medium
Naveen Muthukumar,24CS032,CS401,Computer Networks,4,CSE,A,hard
Harini Ramasamy,24CS040,MA401,Probability & Statistics,4,CSE,A,medium
Madhan Arumugam,24CS052,CS403,Theory of Computation,4,CSE,A,hard
Arun Thangavel,24CS058,CS404,Microprocessors,4,CSE,A,medium
Sathish Gopal,24CS061,CS404,Microprocessors,4,CSE,A,medium
Tamilarasi Ramasamy,24CS064,CS401,Computer Networks,4,CSE,A,hard
Dhanush Kumar,24CS101,MA401,Probability & Statistics,4,CSE,B,medium
Vijay Kumar,24CS102,CS403,Theory of Computation,4,CSE,B,hard
Jayesh Krishnan,24CS103,CS404,Microprocessors,4,CSE,B,medium
Usha Thangavel,24CS124,CS402,Software Engineering,4,CSE,B,medium
Sindhu Sharma,24CS130,CS402,Software Engineering,4,CSE,B,medium
Suresh Singh,24CS141,CS403,Theory of Computation,4,CSE,B,hard
Harish Reddy,24CS143,CS404,Microprocessors,4,CSE,B,medium
Vijay Singh,24CS145,CS403,Theory of Computation,4,CSE,B,hard
Vikram Venkatesh,24CS033,CS503,Web Technologies,5,CSE,A,medium
Vishal Singh,24CS039,CS503,Web Technologies,5,CSE,A,medium
Vishal Murugan,24CS059,CS505,Mobile Computing,5,CSE,A,easy
Yuvan Ramasamy,24CS083,CS503,Web Technologies,5,CSE,B,medium
Dhanush Nair,24CS088,CS501,Compiler Design,5,CSE,B,hard
Naveen Krishnan,24CS089,CS502,Artificial Intelligence,5,CSE,B,hard
Vijay Thangavel,24CS112,CS503,Web Technologies,5,CSE,B,medium
Saravanan Balasubramanian,24CS122,CS501,Compiler Design,5,CSE,B,hard
Sneha Palaniswamy,24CS124,CS505,Mobile Computing,5,CSE,B,easy
Aryan Sharma,24CS130,CS504,Information Security,5,CSE,B,medium
Ramya Gopal,24CS020,CS602,Cloud Computing,6,CSE,A,medium
Lakshmi Singh,24CS042,CS602,Cloud Computing,6,CSE,A,medium
Rahul Natarajan,24CS048,CS605,Distributed Systems,6,CSE,A,hard
Rahul Muthukumar,24CS061,CS603,Big Data Analytics,6,CSE,A,hard
Aditya Rajan,24CS079,CS604,Internet of Things,6,CSE,B,medium
Divya Balasubramanian,24CS086,CS602,Cloud Computing,6,CSE,B,medium
Saravanan Reddy,24CS101,CS602,Cloud Computing,6,CSE,B,medium
Kavya Singh,24CS107,CS602,Cloud Computing,6,CSE,B,medium
Sathish Singh,24CS114,CS604,Internet of Things,6,CSE,B,medium
Chandru Sharma,24CS123,CS604,Internet of Things,6,CSE,B,medium
Kiran Srinivasan,24CS126,CS604,Internet of Things,6,CSE,B,medium
Dhanush Sharma,24CS146,CS602,Cloud Computing,6,CSE,B,medium
Saravanan Sharma,24CS005,CS702,Natural Language Processing,7,CSE,A,hard
Sathish Chandrasekaran,24CS022,CS703,Blockchain Technology,7,CSE,A,medium
Sathish Pandian,24CS025,CS702,Natural Language Processing,7,CSE,A,hard
Pradeep Anand,24CS026,CS703,Blockchain Technology,7,CSE,A,medium
Harish Chandrasekaran,24CS027,CS704,Project Phase I,7,CSE,A,easy
Anjali Krishnan,24CS034,CS703,Blockchain Technology,7,CSE,A,medium
Chandru Anand,24CS039,CS702,Natural Language Processing,7,CSE,A,hard
Ravi Iyer,24CS044,CS704,Project Phase I,7,CSE,A,easy
Balaji Krishnan,24CS065,CS701,Deep Learning,7,CSE,A,hard
Tamilarasi Gopal,24CS099,CS704,Project Phase I,7,CSE,B,easy
Swetha Muthukumar,24CS102,CS702,Natural Language Processing,7,CSE,B,hard
Meena Muthukumar,24CS107,CS701,Deep Learning,7,CSE,B,hard
Ishita Sundar,24CS111,CS703,Blockchain Technology,7,CSE,B,medium
Ganesh Krishnan,24CS116,CS701,Deep Learning,7,CSE,B,hard
Vijay Natarajan,24CS120,CS701,Deep Learning,7,CSE,B,hard
Harish Arumugam,24CS132,CS703,Blockchain Technology,7,CSE,B,medium
Pooja Duraisamy,24CS135,CS704,Project Phase I,7,CSE,B,easy
Oviya Pandian,24IT019,EN101,English Communication,1,IT,A,easy
Madhan Venkatesh,24IT023,MA101,Engineering Mathematics I,1,IT,A,medium
Vinay Srinivasan,24IT065,MA101,Engineering Mathematics I,1,IT,A,medium
Keerthana Muthukumar,24IT069,IT101,Fundamentals of IT,1,IT,A,medium
Sanjay Venkatesh,24IT077,IT101,Fundamentals of IT,1,IT,B,medium
Saravanan Ramasamy,24IT089,IT102,Digital Logic,1,IT,B,medium
Logesh Subramaniam,24IT091,IT101,Fundamentals of IT,1,IT,B,medium
Yuvan Arumugam,24IT108,PH101,Engineering Physics,1,IT,B,easy
Saravanan Natarajan,24IT109,MA101,Engineering Mathematics I,1,IT,B,medium
Aarav Gopal,24IT111,PH101,Engineering Physics,1,IT,B,easy
Anjali Patel,24IT117,PH101,Engineering Physics,1,IT,B,easy
Pranav Venkatesh,24IT118,PH101,Engineering Physics,1,IT,B,easy
Nandhini Palaniswamy,24IT142,IT102,Digital Logic,1,IT,B,medium
Ramya Sundar,24IT144,MA101,Engineering Mathematics I,1,IT,B,medium
Deepika Chandrasekaran,24IT013,MA102,Engineering Mathematics II,2,IT,A,medium
Fathima Gopal,24IT014,EN102,Technical Writing,2,IT,A,easy
Nandini Thangavel,24IT016,IT202,Java Programming,2,IT,A,hard
Dhanush Iyer,24IT029,IT202,Java Programming,2,IT,A,hard
Akash Iyer,24IT051,EN102,Technical Writing,2,IT,A,easy
Kishore Ramasamy,24IT068,IT203,Computer Architecture,2,IT,A,medium
Uma Ramasamy,24IT069,EN102,Technical Writing,2,IT,A,easy
Aarav Srinivasan,24IT102,IT201,Data Structures,2,IT,B,hard
Aarav Nair,24IT115,IT202,Java Programming,2,IT,B,hard
Vaishnavi Balasubramanian,24IT123,IT201,Data Structures,2,IT,B,hard
Ragul Palaniswamy,24IT132,MA102,Engineering Mathematics II,2,IT,B,medium
Hema Venkatesh,24IT136,IT202,Java Programming,2,IT,B,hard
Pradeep Krishnan,24IT137,IT202,Java Programming,2,IT,B,hard
Eswari Ramasamy,24IT001,IT304,Computer Networks,3,IT,A,hard
Oviya Reddy,24IT007,IT303,Operating Systems,3,IT,A,hard
Chandru Venkatesh,24IT008,IT302,Database Systems,3,IT,A,medium
Yuvan Duraisamy,24IT041,IT304,Computer Networks,3,IT,A,hard
Harish Singh,24IT055,IT303,Operating Systems,3,IT,A,hard
Logesh Sharma,24IT056,IT303,Operating Systems,3,IT,A,hard
Manoj Palaniswamy,24IT094,IT301,Algorithms,3,IT,B,hard
Akash Reddy,24IT098,IT304,Computer Networks,3,IT,B,hard
Yamini Chandrasekaran,24IT101,MA301,Discrete Mathematics,3,IT,B,hard
Anjali Rajan,24IT105,IT301,Algorithms,3,IT,B,hard
Tamil Muthukumar,24IT109,IT301,Algorithms,3,IT,B,hard
Yuvan Murugan,24IT036,IT401,Software Engineering,4,IT,A,medium
Rajesh Ramasamy,24IT037,IT402,Web Development,4,IT,A,medium
Kishore Singh,24IT043,IT403,Network Security,4,IT,A,hard
Oviya Murugan,24IT052,IT401,Software Engineering,4,IT,A,medium
Tamilarasi Thangavel,24IT056,IT404,Mobile App Development,4,IT,A,medium
Oviya Natarajan,24IT062,IT404,Mobile App Development,4,IT,A,medium
Karthik Rajan,24IT064,MA401,Probability & Statistics,4,IT,A,medium
Venkat Menon,24IT094,IT401,Software Engineering,4,IT,B,medium
Gokul Anand,24IT099,IT403,Network Security,4,IT,B,hard
Krithika Rajan,24IT123,MA401,Probability & Statistics,4,IT,B,medium
Keerthana Chandrasekaran,24IT125,IT403,Network Security,4,IT,B,hard
Manoj Iyer,24IT137,IT401,Software Engineering,4,IT,B,medium
Saravanan Pandian,24IT014,IT504,UI/UX Design,5,IT,A,easy
Saranya Ramasamy,24IT036,IT505,Cyber Security,5,IT,A,hard
Keerthana Palaniswamy,24IT040,IT505,Cyber Security,5,IT,A,hard
Suresh Thangavel,24IT047,IT503,DevOps,5,IT,A,medium
Vikram Selvam,24IT066,IT503,DevOps,5,IT,A,medium
Saravanan Raghavan,24IT071,IT503,DevOps,5,IT,A,medium
Raja Muthukumar,24IT085,IT504,UI/UX Design,5,IT,B,easy
Meena Thangavel,24IT095,IT505,Cyber Security,5,IT,B,hard
Mohan Chandrasekaran,24IT102,IT504,UI/UX Design,5,IT,B,easy
Hema Singh,24IT103,IT501,Cloud Infrastructure,5,IT,B,medium
Saranya Palaniswamy,24IT104,IT504,UI/UX Design,5,IT,B,easy
Rohit Murugan,24IT001,IT601,Machine Learning,6,IT,A,hard
Karthik Reddy,24IT026,IT601,Machine Learning,6,IT,A,hard
Vishal Reddy,24IT028,IT604,AR/VR Technologies,6,IT,A,medium
Nandhini Menon,24IT053,IT604,AR/VR Technologies,6,IT,A,medium
Karthik Natarajan,24IT057,IT603,Microservices,6,IT,A,medium
Aditya Muthukumar,24IT017,IT704,Project Phase I,7,IT,A,easy
Ananya Ramasamy,24IT021,IT702,Blockchain,7,IT,A,medium
Priya Singh,24IT040,IT701,AI Applications,7,IT,A,hard
Usha Balasubramanian,24IT046,IT704,Project Phase I,7,IT,A,easy
Anjali Pillai,24IT061,IT702,Blockchain,7,IT,A,medium
Dhanush Murugan,24IT062,IT703,Elective I,7,IT,A,medium
Yuvan Kumar,24IT064,IT701,AI Applications,7,IT,A,hard
Nithya Thangavel,24IT069,IT702,Blockchain,7,IT,A,medium
Dhanush Gopal,24IT070,IT701,AI Applications,7,IT,A,hard
Suresh Duraisamy,24CB010,EN101,English Communication,1,CSBS,A,easy
Madhan Anand,24CB013,PH101,Engineering Physics,1,CSBS,A,easy
Raja Sharma,24CB020,CB101,Intro to Business Systems,1,CSBS,A,easy
Zara Patel,24CB026,PH101,Engineering Physics,1,CSBS,A,easy
Hema Gopal,24CB030,EN101,English Communication,1,CSBS,A,easy
Chandru Duraisamy,24CB062,CB102,Programming Fundamentals,1,CSBS,A,medium
Ishaan Krishnan,24CB063,CB102,Programming Fundamentals,1,CSBS,A,medium
Raja Pillai,24CB067,CB102,Programming Fundamentals,1,CSBS,A,medium
Arun Iyer,24CB092,MA101,Engineering Mathematics I,1,CSBS,B,medium
Krithika Balasubramanian,24CB103,CB101,Intro to Business Systems,1,CSBS,B,easy
Sneha Nair,24CB105,CB101,Intro to Business Systems,1,CSBS,B,easy
Lavanya Raghavan,24CB110,PH101,Engineering Physics,1,CSBS,B,easy
Ishaan Patel,24CB133,EN101,English Communication,1,CSBS,B,easy
Pranav Sharma,24CB137,MA101,Engineering Mathematics I,1,CSBS,B,medium
Kavya Kumar,24CB036,MA102,Engineering Mathematics II,2,CSBS,A,medium
Kiran Venkatesh,24CB045,MA102,Engineering Mathematics II,2,CSBS,A,medium
Krithika Natarajan,24CB056,CB202,Business Analytics,2,CSBS,A,medium
Rajesh Rajan,24CB059,EN102,Technical Writing,2,CSBS,A,easy
Shruti Murugan,24CB063,CB202,Business Analytics,2,CSBS,A,medium
Rohit Balasubramanian,24CB066,MA102,Engineering Mathematics II,2,CSBS,A,medium
Lavanya Duraisamy,24CB096,EN102,Technical Writing,2,CSBS,B,easy
Kishore Pillai,24CB109,CB202,Business Analytics,2,CSBS,B,medium
Yamini Murugan,24CB143,CB203,Statistics for Business,2,CSBS,B,medium
Pranav Krishnan,24CB144,CB201,Data Structures,2,CSBS,B,hard
Vijay Srinivasan,24CB001,MA301,Discrete Mathematics,3,CSBS,A,hard
Priya Natarajan,24CB005,CB303,ERP Systems,3,CSBS,A,medium
Rajesh Pillai,24CB018,CB302,Database for Business,3,CSBS,A,medium
Oviya Iyer,24CB020,MA301,Discrete Mathematics,3,CSBS,A,hard
Nithya Thangavel,24CB022,CB303,ERP Systems,3,CSBS,A,medium
Nandhini Singh,24CB027,CB304,Operating Systems,3,CSBS,A,hard
Zara Patel,24CB040,CB301,Algorithms,3,CSBS,A,hard
Saravanan Srinivasan,24CB092,MA301,Discrete Mathematics,3,CSBS,B,hard
Vaishnavi Patel,24CB095,CB301,Algorithms,3,CSBS,B,hard
Vinay Patel,24CB107,CB302,Database for Business,3,CSBS,B,medium
Vinay Selvam,24CB117,CB304,Operating Systems,3,CSBS,B,hard
Usha Sharma,24CB122,CB302,Database for Business,3,CSBS,B,medium
Karthik Reddy,24CB136,MA301,Discrete Mathematics,3,CSBS,B,hard
Jayesh Pillai,24CB140,CB303,ERP Systems,3,CSBS,B,medium
Sanjay Venkatesh,24CB008,CB404,E-Commerce,4,CSBS,A,medium
Sneha Raghavan,24CB030,MA401,Probability & Statistics,4,CSBS,A,medium
Ravi Patel,24CB068,CB403,Network Security,4,CSBS,A,hard
Rajesh Pillai,24CB071,MA401,Probability & Statistics,4,CSBS,A,medium
Krithika Kumar,24CB073,MA401,Probability & Statistics,4,CSBS,A,medium
Sneha Singh,24CB005,CB501,Machine Learning for Business,5,CSBS,A,hard
Ragul Selvam,24CB037,CB503,Digital Marketing,5,CSBS,A,easy
Pavithra Pandian,24CB061,CB505,Cloud for Business,5,CSBS,A,medium
Ishaan Menon,24CB004,CB604,IT Governance,6,CSBS,A,easy
Logesh Selvam,24CB005,CB601,AI in Business,6,CSBS,A,hard
Madhan Pandian,24CB015,CB604,IT Governance,6,CSBS,A,easy
Kumar Kumar,24CB017,CB604,IT Governance,6,CSBS,A,easy
Jayesh Balasubramanian,24CB022,CB601,AI in Business,6,CSBS,A,hard
Saranya Rajan,24CB031,CB602,Business Process Automation,6,CSBS,A,medium
Deepika Venkatesh,24CB037,CB604,IT Governance,6,CSBS,A,easy
Manoj Pandian,24CB042,CB601,AI in Business,6,CSBS,A,hard
Sneha Pillai,24CB044,CB605,Elective I,6,CSBS,A,medium
Tamilarasi Pillai,24CB048,CB604,IT Governance,6,CSBS,A,easy
Oviya Srinivasan,24CB068,CB602,Business Process Automation,6,CSBS,A,medium
Shruti Muthukumar,24CB005,CB703,Elective II,7,CSBS,A,medium
Yamini Raghavan,24CB008,CB704,Project Phase I,7,CSBS,A,easy
Pavithra Singh,24CB009,CB701,Deep Learning Applications,7,CSBS,A,hard
Bhavya Venkatesh,24CB014,CB704,Project Phase I,7,CSBS,A,easy
Kavya Srinivasan,24CB027,CB702,Strategic IT Management,7,CSBS,A,medium
Madhan Palaniswamy,24CB035,CB703,Elective II,7,CSBS,A,medium
Meena Srinivasan,24CB037,CB702,Strategic IT Management,7,CSBS,A,medium
Aarav Subramaniam,24CB049,CB703,Elective II,7,CSBS,A,medium
Pradeep Thangavel,24CB069,CB702,Strategic IT Management,7,CSBS,A,medium
Arun Kumar,24AM016,EN101,English Communication,1,AIML,A,easy
Manoj Murugan,24AM018,AM101,Intro to AI & ML,1,AIML,A,medium
Dhanush Pandian,24AM021,AM102,Python Programming,1,AIML,A,medium
Pooja Pillai,24AM037,EN101,English Communication,1,AIML,A,easy
Naveen Duraisamy,24AM040,PH101,Engineering Physics,1,AIML,A,easy
Deepak Rajan,24AM059,AM102,Python Programming,1,AIML,A,medium
Aditya Iyer,24AM062,MA101,Engineering Mathematics I,1,AIML,A,medium
Pradeep Ramasamy,24AM064,PH101,Engineering Physics,1,AIML,A,easy
Deepak Pillai,24AM079,PH101,Engineering Physics,1,AIML,B,easy
Mohan Reddy,24AM080,AM102,Python Programming,1,AIML,B,medium
Vinay Palaniswamy,24AM094,AM101,Intro to AI & ML,1,AIML,B,medium
Swetha Anand,24AM110,EN101,English Communication,1,AIML,B,easy
Dhanush Kumar,24AM129,EN101,English Communication,1,AIML,B,easy
Divya Krishnan,24AM140,MA101,Engineering Mathematics I,1,AIML,B,medium
Harini Kumar,24AM143,MA101,Engineering Mathematics I,1,AIML,B,medium
Aarav Krishnan,24AM043,EN102,Technical Writing,2,AIML,A,easy
Logesh Murugan,24AM068,AM202,Linear Algebra for ML,2,AIML,A,hard
Vaishnavi Iyer,24AM085,AM201,Data Structures,2,AIML,B,hard
Yamini Subramaniam,24AM091,MA102,Engineering Mathematics II,2,AIML,B,medium
Gokul Iyer,24AM093,EN102,Technical Writing,2,AIML,B,easy
Harini Rajan,24AM098,EN102,Technical Writing,2,AIML,B,easy
Sanjay Singh,24AM107,EN102,Technical Writing,2,AIML,B,easy
Mohan Anand,24AM118,MA102,Engineering Mathematics II,2,AIML,B,medium
Venkat Selvam,24AM123,AM202,Linear Algebra for ML,2,AIML,B,hard
Vishal Murugan,24AM132,EN102,Technical Writing,2,AIML,B,easy
Naveen Menon,24AM138,AM203,Statistics & Probability,2,AIML,B,medium
Rahul Ramasamy,24AM144,MA102,Engineering Mathematics II,2,AIML,B,medium
Sanjay Palaniswamy,24AM014,MA301,Discrete Mathematics,3,AIML,A,hard
Sneha Singh,24AM041,AM301,Machine Learning Fundamentals,3,AIML,A,hard
Vaishnavi Subramaniam,24AM042,AM303,Computer Vision Basics,3,AIML,A,hard
Dhanush Pillai,24AM043,AM304,Operating Systems,3,AIML,A,hard
Sathish Duraisamy,24AM054,AM301,Machine Learning Fundamentals,3,AIML,A,hard
Harish Srinivasan,24AM061,AM301,Machine Learning Fundamentals,3,AIML,A,hard
Sindhu Natarajan,24AM062,AM301,Machine Learning Fundamentals,3,AIML,A,hard
Ganesh Palaniswamy,24AM078,AM303,Computer Vision Basics,3,AIML,B,hard
Aryan Nair,24AM085,MA301,Discrete Mathematics,3,AIML,B,hard
Tamilarasi Singh,24AM097,AM301,Machine Learning Fundamentals,3,AIML,B,hard
Karthik Krishnan,24AM109,AM304,Operating Systems,3,AIML,B,hard
Mohan Nair,24AM116,AM304,Operating Systems,3,AIML,B,hard
Swetha Rajan,24AM128,AM304,Operating Systems,3,AIML,B,hard
Deepak Reddy,24AM003,AM402,Natural Language Processing,4,AIML,A,hard
Aditya Ramasamy,24AM007,AM404,Big Data Technologies,4,AIML,A,hard
Kishore Iyer,24AM017,AM403,Reinforcement Learning,4,AIML,A,hard
Kiran Singh,24AM018,AM401,Deep Learning,4,AIML,A,hard
Rajesh Subramaniam,24AM028,AM403,Reinforcement Learning,4,AIML,A,hard
Divya Duraisamy,24AM030,AM402,Natural Language Processing,4,AIML,A,hard
Deepika Srinivasan,24AM038,AM402,Natural Language Processing,4,AIML,A,hard
Chandru Muthukumar,24AM041,MA401,Probability & Statistics,4,AIML,A,medium
Naveen Anand,24AM053,AM403,Reinforcement Learning,4,AIML,A,hard
Vinay Subramaniam,24AM063,AM401,Deep Learning,4,AIML,A,hard
Pradeep Patel,24AM067,AM404,Big Data Technologies,4,AIML,A,hard
Fathima Nair,24AM077,AM404,Big Data Technologies,4,AIML,B,hard
Nandini Ramasamy,24AM094,AM403,Reinforcement Learning,4,AIML,B,hard
Nandhini Balasubramanian,24AM097,AM404,Big Data Technologies,4,AIML,B,hard
Uma Ramasamy,24AM118,AM402,Natural Language Processing,4,AIML,B,hard
Harini Srinivasan,24AM120,AM403,Reinforcement Learning,4,AIML,B,hard
Ganesh Arumugam,24AM122,AM403,Reinforcement Learning,4,AIML,B,hard
Sneha Patel,24AM125,AM404,Big Data Technologies,4,AIML,B,hard
Vaishnavi Rajan,24AM145,AM403,Reinforcement Learning,4,AIML,B,hard
Sanjay Balasubramanian,24AM005,AM505,Computer Networks,5,AIML,A,medium
Balaji Pillai,24AM008,AM501,Advanced Deep Learning,5,AIML,A,hard
Raja Murugan,24AM011,AM504,MLOps,5,AIML,A,medium
Pavithra Singh,24AM029,AM502,AI Ethics,5,AIML,A,easy
Vikram Sharma,24AM060,AM502,AI Ethics,5,AIML,A,easy
Usha Muthukumar,24AM065,AM505,Computer Networks,5,AIML,A,medium
Saravanan Pillai,24AM073,AM501,Advanced Deep Learning,5,AIML,A,hard
Oviya Murugan,24AM078,AM502,AI Ethics,5,AIML,B,easy
Aryan Menon,24AM084,AM502,AI Ethics,5,AIML,B,easy
Akash Selvam,24AM092,AM501,Advanced Deep Learning,5,AIML,B,hard
Tamilarasi Palaniswamy,24AM097,AM503,Generative AI,5,AIML,B,hard
Saranya Venkatesh,24AM099,AM505,Computer Networks,5,AIML,B,medium
Sanjay Singh,24AM127,AM501,Advanced Deep Learning,5,AIML,B,hard
Venkat Singh,24AM004,AM601,Large Language Models,6,AIML,A,hard
Arjun Singh,24AM012,AM603,Autonomous Systems,6,AIML,A,hard
Chandru Iyer,24AM023,AM603,Autonomous Systems,6,AIML,A,hard
Mohan Anand,24AM026,AM604,Edge AI,6,AIML,A,medium
Bhavya Pillai,24AM027,AM602,AI in Healthcare,6,AIML,A,medium
Swetha Singh,24AM048,AM604,Edge AI,6,AIML,A,medium
Aryan Duraisamy,24AM054,AM603,Autonomous Systems,6,AIML,A,hard
Balaji Balasubramanian,24AM071,AM602,AI in Healthcare,6,AIML,A,medium
Balaji Singh,24AM072,AM601,Large Language Models,6,AIML,A,hard
Keerthana Raghavan,24AM002,AM703,Elective II,7,AIML,A,medium
Ragul Singh,24AM032,AM703,Elective II,7,AIML,A,medium
Sathish Palaniswamy,24AM067,AM701,Research Methodology,7,AIML,A,medium
Tharun Arumugam,24EC004,EN101,English Communication,1,ECE,A,easy
Tharun Pandian,24EC005,PH101,Engineering Physics,1,ECE,A,easy
Nandini Raghavan,24EC012,EC102,Circuit Theory,1,ECE,A,hard
Nandini Selvam,24EC032,MA101,Engineering Mathematics I,1,ECE,A,medium
Venkat Gopal,24EC038,MA101,Engineering Mathematics I,1,ECE,A,medium
Priya Menon,24EC042,EC101,Basic Electronics,1,ECE,A,medium
Kiran Anand,24EC043,PH101,Engineering Physics,1,ECE,A,easy
Sindhu Singh,24EC044,EN101,English Communication,1,ECE,A,easy
Ishaan Natarajan,24EC045,PH101,Engineering Physics,1,ECE,A,easy
Rajesh Reddy,24EC048,EC102,Circuit Theory,1,ECE,A,hard
